id,count,genre,text,answers,noskip
68231,141,lifestyle,"When you are cooking, do you closely follow recipes or do you operate more on intuition?","['I closely follow recipes.', 'I let my intuition guide me.', 'Some of each - It depends...', ""I don't cook.""]",0
1381,141,dating,"Do you consider something candle-lit (dinner, bed, whatever) to be more romantic, or more tacky?","['More romantic', 'More tacky', 'Not sure']",0
60141,141,other,Do you ever pick food off of other people's plates?,"['Yes, without asking.', 'Yes, but only after asking.', 'No.']",0
29316,141,other,Do you stand outside the bathroom door and talk to people while they’re taking care of business?,"['No, I would consider it bad manners.', 'Only if its urgent.', 'Sure, why not?', 'I just barge in!']",0
41487,141,other,People who are really bad at dancing should:,"['Stay clear of the dance floor.', 'Dance and enjoy themselves.']",0
48553,141,dating,Could you continue dating someone if their family members constantly acted rudely toward you?,"['Yes', 'No']",0
20310,141,other,You are arguing with someone and they start to act agressively. You:,"[""Back down - you don't want violence"", 'Ignore the signs and keep arguing', 'Get agressive right back at them', ""I'd have backed down way before that stage!""]",0
37815,140,other,Are you more polite to strangers or friends?,"['Strangers.', 'Friends.', ""I'm equally polite to both."", ""I'm generally rude to both.""]",0
60184,140,other,A man is walking down the street and is covered with what appears to be someone's blood.  Which would be closest to your response?,"['Call the authorities.', 'Confront him.', 'Do nothing other than avoid him.', 'Ask him if he needs help.']",0
3419932986,140,lifestyle,Have you considered moving due to coronavirus?,"['Yes', 'No']",1
82934,140,other,"Of the following, which do you find more fascinating?","['The planets, stars, galaxies, etc.', 'High tech advancements.', 'Ancient civilizations.', 'The natural world, nature, wildlife.']",0
1773,140,lifestyle,"Do you think that western medicine is better than alternative medicine (such as chiropractic, massage, naturopathy, herbology)?","['Yes', 'No, they are both valid.', 'No, Western medicine is too invasive', ""I don't know""]",0
36984,140,dating,"Could you date someone who was very funny, but could never take anything seriously?","['Yes', 'No']",0
46287,140,other,Do you think people who are in the armed forces deserve special treatment?,"['Yes', 'No']",0
82560,140,lifestyle,Would it be a problem for you if you discovered your partner is a terrible dancer?,"['Yes', 'No']",0
16714,139,dating,Your lover doesn't like one of your friends! You have to choose!,"['Lose your friend', 'Lose your lover', ""I'm Not Sure""]",0
18667,138,dating,Would you date someone from another continent?,"['Yes', 'No', ""I'm Not Sure""]",0
81886,138,other,How would you feel if a new dating partner believed that bizarre events are more likely to occur during a full moon?,"['I agree with them about such occurrences. ', ""Maybe it's true, maybe they're just coincidences."", ""I don't mind; it's just a harmless superstition."", ""I'd be annoyed by their irrational thinking.""]",0
418,138,other,"If a woman burps out loud, that is...","['Cool', 'Uncool']",0
12955,138,lifestyle,Have you ever been outside of your own country?,"['Yes', 'No']",0
37657,138,lifestyle,Which would you prefer?,"['Cooking dinner.', 'Cleaning up after dinner.']",0
8159,138,lifestyle,"If I *had* to choose, for the rest of my life I would rather...","['travel around the world but always be filthy poor', 'stay in one city/town, but always be filthy rich']",0
119667,138,other,Whats your favorite post-sex activity?,"['shower', 'cuddling', 'food!', 'rolling over and passing out']",0
85686,137,dating,Would you consider dating someone twenty years older than you if they were really interesting and looked really good?,"['Yes', 'No']",0
3706233627,137,dating,Is monogamy necessary in a happy relationship?,"['Yes', 'No']",1
43237,137,religion,Would you consider dating someone who works primarily in a formal position as part of an organized spiritual faith?,"['Yes.', 'No.', 'Only if the faith is consistent with my beliefs.']",0
34656,137,ethics,Do you believe that people should take a parental fitness test before being allowed to reproduce?,"['Yes', 'No', ""I'm Not Sure"", 'Only Convicted Felons']",0
59495,137,lifestyle,It is your first visit to your date's home.  You discover that the decor is dominated by the display of numerous action figures.  What is your reaction?,"[""Awesome, let's play!"", ""Fine, so long as they don't expect me to play."", ""It's me or the toys."", 'Leave and never look back.']",0
42803,137,lifestyle,Do you know how to ride a bicycle?,"['Yes, I am very skilled.', 'Yes, I have the basics down.', 'No.']",0
46817,137,lifestyle,Is the idea of spending the day at a nude beach appealing to you?,"['Yes', 'No']",0
18386,136,ethics,Art Crimes such as grafitti and other public visual expressions are..,"['Unacceptable and should remain crimes', 'Art and the artists should not be punished', ""I don't really care""]",0
37270,136,other,"If a close friend asks you to come out to a club or bar that does not fit with your own sexual preferences, would you go along?","['Yes', 'No']",0
57719,136,dating,Would you consider becoming involved in a serious relationship with someone who is divorced?,"['Yes', 'No']",0
85003,136,other,Do you have a strong sense of self?,"['Yes, I am quite certain of who I am.', ""No, I'm still searching for my identity."", ""I'm on the verge of finding myself."", ""No, I have no clue who I am, I'm an empty shell.""]",0
16575,136,other,"Does language fascinate you (how different languages are related, the development of language over time, dialects, etc.)?","['Yes', 'No', 'On occasion, but not usually.']",0
5858,135,dating,Would you consider a relationship with someone who was sterile?,"['Yes', 'No']",0
19069,135,lifestyle,Do you think politics have an impact on your everyday life?,"['Yes', 'No', ""I'm not sure"", 'Who cares?']",0
186200,135,dating,Would you ever consider adopting a child or being artificially inseminated on your own if you gave up on finding a life partner?,"[""Yes, and I'd keep dating"", ""Yes, and I'd dedicate myself to the child"", ""No, I wouldn't do it""]",0
19056,135,lifestyle,How many instruments do you play?,"[""None, and I don't care"", ""None, but I'd like to"", '1 or 2', '3 or more']",1
36679,135,ethics,Do you approve of public nudity?,"['Yes', 'No']",0
64254,135,sex,"Would you consider dating someone who, prior to meeting you, was regularly using an escort service?","['Yes', 'No']",0
344187,135,dating,Have you had a boyfriend before?,"['Yes', 'No']",0
49052,134,other,What was the duration of your longest close-friendship?,"['More than five years.', 'One to five years.', 'Less than one year.', ""I've never had a close friend.""]",0
53546,134,dating,Would you consider dating someone who was diagnosed with Asperger's Syndrome?,"['Yes.', 'No.', ""I'm not sure.""]",0
32980,134,lifestyle,Would you rather be indoors or outdoors?,"['Indoors', 'Outdoors', 'Depends on my mood', 'Depends on the weather']",0
62231,134,lifestyle,Do you like raves?,"['Yes.', 'No.', ""I've never been to one, but I'd like to someday."", ""I've never been to one, and don't ever want to.""]",0
13307,134,other,"Anyone can be financially successful, if only they're willing to try.","['True', 'False']",0
31233,133,ethics,"Generally speaking, do you believe that violent revolution is a legitimate method of effecting fundamental social, political, and economic change?","['Yes', 'No', ""I'm not sure"", ""I don't care about such matters""]",0
15158,133,lifestyle,"Do you conform with society more, or go against it?","['Conform', 'Rebel', 'Neither / Both / Unsure']",0
81457,133,dating,You and your partner are sharing your favorite dessert.  Who gets the last bite?,"['I do.', 'They do.', 'Who cares?']",0
32493,133,other,"If you could erase any pain from your past and substitute those moments with happiness, would you?","[""Yes, I'd rather not have those memories."", 'No, the pain is part of who I am.', ""I'm not sure.""]",0
1711207247,133,lifestyle,Would you rather go to Ballermann or Sylt?,"['Ballermann', 'Sylt']",1
46366,132,lifestyle,Which sounds like a more appealing way to spend a year?,"['Travelling the world, working along the way.', 'Living in one city with all expenses paid.']",0
18782,132,other,Hippies?,"[""Them's good people, man."", ""I don't dig 'em."", ""I don't care.""]",0
64211,132,lifestyle,"While watching a movie at home, I prefer the lights in the room to be:","['On.', 'Off.', 'Dimmed.', ""It doesn't matter.""]",0
58858,132,other,Would it bother you if a platonic friend touched you casually during a conversation?,"['Yes, it probably would.', 'No, it probably would not.', 'Possibly, it would depend upon circumstances.']",0
85271,132,dating,Do you think there is a difference between loving someone and being “in love” with someone?,"['Yes.', 'No.', ""I'm not sure.""]",0
52025,132,dating,Would you prefer to date someone who is open-minded and disagrees with you often; or someone who is close-minded but rarely disagrees with you?,"['Open-minded and disagrees with me often.', 'Close-minded but rarely disagrees with me.']",0
66067,131,other,"Wearing your nation's flag on your clothing (t-shirt, lapel pin, on your backpack ect.) is:","['A fine way to show national pride.', 'Ridiculous/Tacky.', 'Its ok, but not for me.', 'A poor substitute for true patriotism.']",0
41856,131,lifestyle,Do you avoid exposure to sunlight?,"['Yes.', 'No, but I use sunscreen to minimize my exposure.', 'No.  I like to sunbathe, but only in moderation.', 'No.  I sunbathe as much as possible.']",0
393067634,131,ethics,Should women continue to work full-time after marriage?,"['Yes', 'No', 'Either way, it’s their choice', 'Only if it’s necessary']",1
48929,131,dating,"Would you rather spend the rest of your life with one lover, but no friends; or with many friends, but no lovers?","['One lover, but no friends.', 'Many friends, but no lovers.']",0
